,단어,빈도
36830,아트스페이스에,1
36831,아트의,1
36832,아트컨티뉴에서,1
36833,아트컴퍼니,1
36834,아트테크,2
36835,아트테크라는,1
36836,아트테크에,2
36837,아트페어인,2
36838,아트하우스,1
36839,아트홀,2
36840,아틀란틱,1
36841,아틀랜틱,1
36842,아티스트,7
36843,아티스트가,2
36844,아티스트들의,1
36845,아티스트로서,1
36846,아티스트를,2
36847,아티스트에,1
36848,아티스트의,4
36849,아티스트적,1
36850,아티팩트,1
36851,아티팩트로,1
36852,아티팩트의,1
36853,아파도,1
36854,아파서,1
36855,아파트,23
36856,아파트값,1
36857,아파트로,3
36858,아파트로도,1
36859,아파트를,2
36860,아파트먼트,1
36861,아파트의,1
36862,아팠다,1
36863,아포,1
36864,아폴로,2
36865,아프고,1
36866,아프다,1
36867,아프다는,1
36868,아프리카,25
36869,아프리카가,1
36870,아프리카개발은행과,1
36871,아프리카의,1
36872,아프면서,1
36873,아픈,3
36874,아픔을,1
36875,아휴,1
36876,악,1
36877,악감정을,1
36878,악감정이,2
36879,악기,1
36880,악단장은,2
36881,악당,1
36882,악당역인,1
36883,악당을,1
36884,악마,1
36885,악마는,1
36886,악물고,1
36887,악성,1
36888,악성코드,1
36889,악수,1
36890,악수를,2
36891,악수만,1
36892,악수하고,4
36893,악수하는,1
36894,악수하며,1
36895,악순환에,2
36896,악순환으로,1
36897,악순환을,1
36898,악순환이,1
36899,악시오스는,3
36900,악시오스에,1
36901,악업을,1
36902,악역을,1
36903,악영향을,6
36904,악용되는,1
36905,악용하고,1
36906,악용하여,1
36907,악용했다,1
36908,악의냐,1
36909,악의인지,1
36910,악재,1
36911,악재가,1
36912,악재로,2
36913,악재속에,1
36914,악질,1
36915,악질이죠,1
36916,악천후,1
36917,악천후와,1
36918,악행을,1
36919,악화,5
36920,악화돼,2
36921,악화됐기,1
36922,악화됐다,1
36923,악화되고,1
36924,악화되기,1
36925,악화되는,1
36926,악화된,1
36927,악화될,1
36928,악화로,8
36929,악화를,3
36930,악화시켰다,1
36931,악화시켰다고,1
36932,악화시키는,2
36933,악화시킬,2
36934,악화에,1
36935,악화와,1
36936,악화하면,1
36937,악화한,1
36938,악화할,3
36939,안간힘을,1
36940,안개가,14
36941,안갯속이다,1
36942,안갯속이지만,1
36943,안건을,1
36944,안겠다는,1
36945,안겨주는,1
36946,안겨주었다는,1
36947,안겨준,1
36948,안겼다,1
36949,안겼으며,1
36950,안경,1
36951,안경애기자,3
36952,안경을,3
36953,안고,17
36954,안과,4
36955,안과를,1
36956,안과에서는,1
36957,안과학회,1
36958,안구,2
36959,안구가,1
36960,안구건조는,1
36961,안구건조증,3
36962,안규백,2
36963,안기현,1
36964,안나,2
36965,안내,4
36966,안내드리고,1
36967,안내로,1
36968,안내를,2
36969,안내문,1
36970,안내문을,2
36971,안내문이,1
36972,안내받으시겠습니다,1
36973,안내받을,1
36974,안내방송,1
36975,안내와,1
36976,안내자의,1
36977,안내판이,1
36978,안내하거나,1
36979,안내하고,1
36980,안내하기,1
36981,안내하기도,1
36982,안내하는,1
36983,안내하며,2
36984,안내할,2
36985,안내해준,3
36986,안내했다,3
36987,안내했습니다,1
36988,안녕과,1
36989,안녕하세요,1
36990,안녕하십니까,3
36991,안다,12
36992,안다영,2
36993,안다영입니다,1
36994,안대를,1
36995,안덕근,2
36996,안데르센상을,1
36997,안도,1
36998,안동,3
36999,안동시는,1
37000,안동준,1
37001,안돼,1
37002,안됐다,1
37003,안됐을까요,1
37004,안되는,2
37005,안되면,1
37006,안되지만,1
37007,안된겁니다,1
37008,안된다,4
37009,안된다는,2
37010,안될지,1
37011,안드로이드,2
37012,안드로이드만,1
37013,안드로이드와,1
37014,안드로이드용,1
37015,안락사에,1
37016,안랩,4
37017,안면,7
37018,안면경련,1
37019,안면구축과,1
37020,안면마비,6
37021,안면마비가,4
37022,안면마비는,4
37023,안면마비도,1
37024,안면마비로,2
37025,안면마비와,2
37026,안면신경이,1
37027,안면의,1
37028,안목을,2
37029,안무도,1
37030,안미영,5
37031,안방,1
37032,안배,1
37033,안보,30
37034,안보가,1
37035,안보는,1
37036,안보다,1
37037,안보라는,2
37038,안보를,7
37039,안보리,3
37040,안보상의,1
37041,안보상황,5
37042,안보상황점검회,1
37043,안보상황점검회의,11
37044,안보상황점검회의가,1
37045,안보상황점검회의는,1
37046,안보상황점검회의를,21
37047,안보상황점검회의에는,5
37048,안보실,5
37049,안보실에는,1
37050,안보실에서,4
37051,안보실은,1
37052,안보실이,2
37053,안보에,20
37054,안보에도,1
37055,안보에서,1
37056,안보여,1
37057,안보와,2
37058,안보인다,1
37059,안보적,1
37060,안보전략비서관,16
37061,안보점검상황회의를,1
37062,안보점검회의,1
37063,안보협력을,2
37064,안보협의회,1
37065,안보협의회에서,3
37066,안보협의회의,1
37067,안보협의회의에서,1
37068,안보회의가,1
37069,안보회의인,1
37070,안부,1
37071,안부를,1
37072,안빠지면,1
37073,안산시,1
37074,안상일,1
37075,안서진,1
37076,안소희,2
37077,안소희는,1
37078,안수민기자,2
37079,안식에,1
37080,안식을,1
37081,안심하고,4
37082,안심할,6
37083,안아서,1
37084,안아주세요,1
37085,안아줘야지,1
37086,안암병원,7
37087,안암병원장례식장,1
37088,안압,4
37089,안압은,1
37090,안압을,1
37091,안압이,4
37092,안았고,1
37093,안에,43
37094,안에는,1
37095,안에서,26
37096,안에서도,5
37097,안에서만,1
37098,안영국기자,1
37099,안영미,1
37100,안영미가,1
37101,안으로,4
37102,안은나,1
37103,안을,7
37104,안의,5
37105,안이,4
37106,안이하기,1
37107,안이하다,1
37108,안장될,3
37109,안재우,2
37110,안저,1
37111,안전,44
37112,안전거리,1
37113,안전검사,1
37114,안전검사를,1
37115,안전과,3
37116,안전관리,3
37117,안전관리에,1
37118,안전관리자를,1
37119,안전관제플랫폼,1
37120,안전교육을,1
37121,안전기준을,1
37122,안전띠,1
37123,안전망도,1
37124,안전문제,1
37125,안전보건처,1
37126,안전보장이사회에서,1
37127,안전분야,2
37128,안전사고,1
37129,안전사고도,1
37130,안전사고를,1
37131,안전사고에,2
37132,안전사업,1
37133,안전상의,2
37134,안전성,10
37135,안전성과,8
37136,안전성을,8
37137,안전에,4
37138,안전요원,1
37139,안전운임,22
37140,안전운임위,1
37141,안전운임위는,2
37142,안전운임위원회,1
37143,안전운임을,6
37144,안전운임제,104
37145,안전운임제가,7
37146,안전운임제는,9
37147,안전운임제를,31
37148,안전운임제에,2
37149,안전운임제와,2
37150,안전운임제의,17
37151,안전운임팀장이,1
37152,안전을,12
37153,안전의,2
37154,안전이,6
37155,안전자산,1
37156,안전자산으로,2
37157,안전장비와,1
37158,안전장치,2
37159,안전점검을,3
37160,안전정책,2
37161,안전플랜트를,1
37162,안전하게,9
37163,안전하고,4
37164,안전하며,1
37165,안전한,12
37166,안전함,1
37167,안전행정부,1
37168,안전확보가,2
37169,안전환경은,2
37170,안정,10
37171,안정감을,1
37172,안정과,2
37173,안정됐지만,1
37174,안정되기를,1
37175,안정되는,1
37176,안정되면서,1
37177,안정성,6
37178,안정성과,6
37179,안정성까지,1
37180,안정성도,2
37181,안정성에,1
37182,안정성을,6
37183,안정성이,1
37184,안정세를,2
37185,안정시켜,1
37186,안정시키겠다고,1
37187,안정시키고,1
37188,안정시키기,1
37189,안정시키는,1
37190,안정시킬,1
37191,안정에,5
37192,안정원,2
37193,안정을,10
37194,안정의,4
37195,안정이,2
37196,안정이라고도,1
37197,안정적,1
37198,안정적으로,10
37199,안정적이고,1
37200,안정적이면,1
37201,안정적인,17
37202,안정화,3
37203,안정화를,3
37204,안정화와,1
37205,안정환,1
37206,안젤로주립대,1
37207,안준식,1
37208,안중근의,1
37209,안쪽,8
37210,안쪽과,1
37211,안쪽에,3
37212,안쪽에는,1
37213,안쪽에만,1
37214,안쪽으로,1
37215,안쪽을,1
37216,안착,1
37217,안착기,1
37218,안착시킨,1
37219,안착에는,1
37220,안착은,1
37221,안착을,2
37222,안착의,1
37223,안착한다면,1
37224,안채원,1
37225,안철수,26
37226,안타까운,4
37227,안타까워한,1
37228,안타까웠던,1
37229,안타깝게,4
37230,안타깝게도,1
37231,안타깝고,1
37232,안타깝고요,1
37233,안타깝다,2
37234,안타깝다라고,1
37235,안타깝습니다,2
37236,안타수를,1
37237,안토니오,2
37238,안토니오라는,1
37239,안티를,1
37240,안팎,8
37241,안팎까지,3
37242,안팎에,1
37243,안팎에서,3
37244,안팎에서는,1
37245,안팎에선,3
37246,안팎으로,13
37247,안팎을,4
37248,안팎의,19
37249,안팎이,1
37250,안팎이고요,1
37251,안팎이다,1
37252,안팎이지만,1
37253,안팔아요,1
37254,안하고,1
37255,안한다,1
37256,안해,1
37257,안했거나,1
37258,안했냐고,1
37259,안혜원,2
37260,안효대,2
37261,앉거나,3
37262,앉고,2
37263,앉는,1
37264,앉아,3
37265,앉아있는,3
37266,앉았다,1
37267,앉았지만,1
37268,앉으며,1
37269,앉을,2
37270,앉혔더라고요,1
37271,앉히기,1
37272,앉히는,1
37273,앉힌다,1
37274,앉힐,1
37275,않거나,3
37276,않거든요,4
37277,않게,15
37278,않겠나,1
37279,않겠냐,3
37280,않겠느냐,2
37281,않겠느냐고,1
37282,않겠느냐며,1
37283,않겠다,4
37284,않겠다고,5
37285,않겠다는,6
37286,않겠습니까,11
37287,않겠습니다,5
37288,않겠어요,2
37289,않겠죠,1
37290,않겠지만,4
37291,않고는,2
37292,않고도,3
37293,않고요,3
37294,않기,12
37295,않기도,1
37296,않기로,7
37297,않기를,1
37298,않기에,1
37299,않길,1
37300,않나,7
37301,않냐,3
37302,않냐는,2
37303,않냐며,1
37304,않네라는,1
37305,않느냐,7
37306,않느냐라고,1
37307,않는가,2
37308,않는게,1
37309,않는다고,8
37310,않는다는,13
37311,않는다든지,1
37312,않는다며,1
37313,않는다면,8
37314,않는다면서,1
37315,않는데다가,1
37316,않는지,1
37317,않다,53
37318,않다가,4
37319,않다고,15
37320,않다는,12
37321,않다며,3
37322,않다면서도,1
37323,않다보니,1
37324,않더라,2
37325,않더라도,3
37326,않던,3
37327,않도록,39
37328,않습니까,35
37329,않습니다,30
37330,않아,48
37331,않아도,12
37332,않아서,4
37333,않아서인데,1
37334,않아야,4
37335,않아왔기,1
37336,않아요,9
37337,않아졌습니다,1
37338,않았거든요,1
37339,않았겠습니까,1
37340,않았겠지,1
37341,않았겠지요,1
37342,않았고,9
37343,않았기,4
37344,않았나,8
37345,않았느냐,2
37346,않았느냐라는,1
37347,않았는가,1
37348,않았는데,3
37349,않았는지,1
37350,않았다,103
37351,않았다가,1
37352,않았다거나,1
37353,않았다고,12
37354,않았다는,7
37355,않았다며,2
37356,않았더라도,2
37357,않았던,10
37358,않았습니까,14
37359,않았습니다,9
37360,않았어,1
37361,않았어요,3
37362,않았었거든요,1
37363,않았었다,1
37364,않았었다고,1
37365,않았으나,3
37366,않았으며,2
37367,않았을,5
37368,않았을까,3
37369,않았음을,2
37370,않았지,1
37371,않았지만,6
37372,않으냐,4
37373,않으냐는,1
37374,않으니,4
37375,않으니까,1
37376,않으려,1
37377,않으려는,2
37378,않으며,5
37379,않으면,34
37380,않으면서,4
37381,않으면서도,1
37382,않으므로,1
37383,않으신가요,1
37384,않은가,3
37385,않은데,4
37386,않은데요,1
37387,않을,55
37388,않을까,26
37389,않을까라고도,1
37390,않을까라는,1
37391,않을까요,2
37392,않을뿐더러,1
37393,않을지,2
37394,않음으로써,1
37395,않음은,1
37396,않음을,1
37397,않자,3
37398,않지,1
37399,않지만,14
37400,알,51
37401,알갱이가,1
37402,알게된,2
37403,알겠습니다,6
37404,알겠습니다마는,1
37405,알고리즘,4
37406,알고리즘과,1
37407,알고리즘만을,1
37408,알고리즘에,1
37409,알고리즘을,4
37410,알고요,1
37411,알권리를,1
37412,알기는,1
37413,알기에,1
37414,알뜰폰,2
37415,알라스데어,1
37416,알람,1
37417,알래스카부터,1
37418,알레르기,1
37419,알레르기가,1
37420,알레한드로,1
37421,알렉산더,3
37422,알려,1
37423,알려달라,1
37424,알려달라고,1
37425,알려도,1
37426,알려드리겠습니다,1
37427,알려드린,1
37428,알려드립니다,2
37429,알려면,1
37430,알려보겠다며,1
37431,알려야,2
37432,알려져,20
37433,알려져있다,1
37434,알려졌는데,1
37435,알려졌다,77
37436,알려졌습니다,11
37437,알려졌어요,1
37438,알려졌었다,1
37439,알려졌으며,1
37440,알려졌지만,2
37441,알려주거나,4
37442,알려주게,1
37443,알려주고,1
37444,알려주는,5
37445,알려주세요,3
37446,알려주시라,1
37447,알려주시죠,1
37448,알려주십시오,1
37449,알려주질,2
37450,알려준,3
37451,알려줍니다,1
37452,알려지게,1
37453,알려지고,3
37454,알려지길,1
37455,알려지면서,4
37456,알려지지,6
37457,알려진,26
37458,알렸다,16
37459,알렸던,2
37460,알렸습니다,1
37461,알렸으나,1
37462,알렸지만,1
37463,알렸했다,1
37464,알로스타틱,1
37465,알리겠다고,1
37466,알리겠다는,1
37467,알리고,2
37468,알리기도,1
37469,알리는,5
37470,알리도록,1
37471,알리며,1
37472,알리면,1
37473,알리면서,1
37474,알리면서도,1
37475,알리바바,2
37476,알리시기,1
37477,알리안츠,1
37478,알리오,2
37479,알리지,4
37480,알리지만,1
37481,알리페이,1
37482,알리페이가,1
37483,알리페이는,5
37484,알리페이와,1
37485,알리페이의,2
37486,알린,5
37487,알린다,1
37488,알린다는,3
37489,알릴,6
37490,알림,1
37491,알림이,1
37492,알립니다,1
37493,알마티,6
37494,알맞게,1
37495,알면,1
37496,알면서,1
37497,알면서도,4
37498,알미론에게,2
37499,알미론은,2
37500,알바,3
37501,알바를,1
37502,알비더블유,2
37503,알사그르,1
37504,알사우드,1
37505,알아내는,1
37506,알아내는데,1
37507,알아두고,1
37508,알아두면,1
37509,알아두어야,1
37510,알아들을,1
37511,알아보겠습니다,2
37512,알아보기,2
37513,알아보는,1
37514,알아보면,1
37515,알아보면요,1
37516,알아보자,1
37517,알아본다,2
37518,알아볼,2
37519,알아봅니다,1
37520,알아봐,1
37521,알아봤거든요,1
37522,알아봤다,3
37523,알아봤습니다,1
37524,알아서,2
37525,알아야,5
37526,알아요,1
37527,알아챈,1
37528,알았냐,1
37529,알았다,2
37530,알았다고,1
37531,알았다는,1
37532,알앤써치에,1
37533,알약을,1
37534,알약이,1
37535,알을,2
37536,알지,4
37537,알지만,1
37538,알짜,1
37539,알짜배기,1
37540,알차게,1
37541,알츠하이머,4
37542,알츠하이머병,3
37543,알츠하이머병에,1
37544,알츠하이머병은,1
37545,알츠하이머의,1
37546,알코올,48
37547,알코올남용중독연구소,1
37548,알코올로,3
37549,알코올성,1
37550,알코올에,1
37551,알코올은,2
37552,알코올을,1
37553,알코올이,1
37554,알코올중독,1
37555,알코올혈중농도,1
37556,알토스벤쳐스,1
37557,알토스벤쳐스를,1
37558,알투,1
37559,알투크,2
37560,알파,1
37561,앓고,6
37562,앓는,6
37563,앓았던,1
37564,앓은,1
37565,암,18
37566,암각화,1
37567,암각화군은,1
37568,암각화는,1
37569,암각화를,1
37570,암각화에,1
37571,암과,2
37572,암모니아,1
37573,암묵적,1
37574,암묵적으로,4
37575,암묵지,1
37576,암바렐라,1
37577,암바렐라가,1
37578,암바렐라도,1
37579,암바렐라의,1
37580,암봉과,1
37581,암부를,1
37582,암산,1
37583,암산이라는,1
37584,암살,4
37585,암석,3
37586,암석이,2
37587,암세포,1
37588,암세포나,1
37589,암세포를,2
37590,암센터의,1
37591,암시하는,1
37592,암에,1
37593,암에서,1
37594,암연구소,1
37595,암연구소가,1
37596,암울하고,1
37597,암울한,2
37598,암의,1
37599,암이,4
37600,암이나,1
37601,암이다,1
37602,암적,2
37603,암젠과,1
37604,암호,3
37605,암호기술을,1
37606,암호화,7
37607,암호화폐,33
37608,암호화폐가,1
37609,암호화폐로도,1
37610,암호화폐를,2
37611,암호화폐의,2
37612,암호화폐인,1
37613,암호화해,1
37614,암흑,1
37615,암흑기,1
37616,암흑기에,1
37617,압구정점에도,1
37618,압도돼,1
37619,압도적,1
37620,압도적인,2
37621,압도하려,1
37622,압둘라,9
37623,압둘아지즈,2
37624,압력,4
37625,압력으로,1
37626,압력을,9
37627,압력이,11
37628,압록강을,1
37629,압류,2
37630,압박,3
37631,압박가하는,1
37632,압박감이,1
37633,압박과,1
37634,압박으로,1
37635,압박을,3
37636,압박이,1
37637,압박하고,3
37638,압박하기,1
37639,압박할,1
37640,압박했다,1
37641,압박했습니다,2
37642,압수물,1
37643,압수수색,3
37644,압수수색에서,1
37645,압수수색을,1
37646,압수수색해,1
37647,압수수색했고,1
37648,압수수색했다,1
37649,압통이,1
37650,앙갚음했다,1
37651,앙상블,1
37652,앙카라에,1
37653,앞까지,1
37654,앞날에,1
37655,앞날을,3
37656,앞다퉈,3
37657,앞당겨,1
37658,앞당겨보려고,1
37659,앞당겨서,1
37660,앞당겨졌다,1
37661,앞당겼다,1
37662,앞당기거나,1
37663,앞당기고,1
37664,앞당긴다고,1
37665,앞당길,4
37666,앞두고,62
37667,앞두고는,1
37668,앞두고서,1
37669,앞둔,33
37670,앞뒤로,1
37671,앞뒤를,1
37672,앞뜰에선,1
37673,앞바다에,1
37674,앞바다에는,1
37675,앞바다에서,9
37676,앞서,176
37677,앞서거니,2
37678,앞서게,1
37679,앞서고,1
37680,앞서고는,1
37681,앞서서,1
37682,앞서의,1
37683,앞선,7
37684,앞선다,1
37685,앞섰다,3
37686,앞세우고,1
37687,앞세운,3
37688,앞세울,1
37689,앞세워,4
37690,앞에,26
37691,앞에두고,1
37692,앞에서도,3
37693,앞으로,129
37694,앞으로는,17
37695,앞으로도,39
37696,앞으로의,8
37697,앞은,1
37698,앞을,2
37699,앞의,1
37700,앞장과,1
37701,앞장서,2
37702,앞장서겠다,1
37703,앞장서고,1
37704,앞장서서,2
37705,앞장섰던,3
37706,앞줄,3
37707,앞줄은,1
37708,앞지른다,1
37709,앞질렀다,1
37710,앞쪽으로,1
37711,앞차,1
37712,앞차와의,1
37713,앞차의,1
37714,앞치마,1
37715,앞치마와,1
37716,앞코가,1
37717,애걸복걸하며,1
37718,애교,1
37719,애그,1
37720,애기가,1
37721,애너,1
37722,애널리스트,34
37723,애널리스트가,2
37724,애널리스트는,10
37725,애널리스트들이,1
37726,애널리스트라는,2
37727,애널리스트로,1
37728,애널리스트로서,1
37729,애널리스트에,1
37730,애널리스트에게서,1
37731,애널리스트와,1
37732,애널리스트입니다,1
37733,애널리틱스,1
37734,애니메이션,1
37735,애니스톤과,1
37736,애니온넷에서,1
37737,애니온넷의,2
37738,애니웨어,3
37739,애당초,1
37740,애덤스,2
37741,애들이,1
37742,애디슨병,1
37743,애런,1
37744,애로,2
37745,애로를,1
37746,애로사항,2
37747,애로사항으로,1
37748,애로사항은,2
37749,애로사항이,1
37750,애로상황신고센터를,1
37751,애로점이,1
37752,애를,4
37753,애매모호하게,2
37754,애매모호함,1
37755,애매한,2
37756,애매해,1
37757,애매했다,1
37758,애브서틴,1
37759,애브서틴은,2
37760,애석하게,1
37761,애써,2
37762,애썼다,1
37763,애쓰며,2
37764,애쓰지,1
37765,애쓴다는,1
37766,애씀을,1
37767,애어른,1
37768,애용하는데요,1
37769,애월읍,1
37770,애인,2
37771,애저를,1
37772,애정도,1
37773,애정을,4
37774,애정이,4
37775,애족장이,1
37776,애초,15
37777,애초부터,1
37778,애초에,2
37779,애크먼,1
37780,애틋했다,1
37781,애플,10
37782,애플과,3
37783,애플리케이션,10
37784,애플리케이션과,1
37785,애플리케이션에,2
37786,애플리케이션을,7
37787,애플리케이션의,1
37788,애플리케이션이,2
37789,애플리케이션이다,1
37790,애플리케이션입니다,1
37791,애플워치,1
37792,애플은,4
37793,애플이,9
37794,애호가들의,1
37795,애환,1
37796,애환과,1
37797,애환을,1
37798,액면,2
37799,액면분할을,2
37800,액상,1
37801,액셀러레이터,1
37802,액션물로,1
37803,액션영화,1
37804,액션이,1
37805,액션입니다,1
37806,액션캠,1
37807,액수,2
37808,액수가,1
37809,액수는,1
37810,액수를,1
37811,액자,3
37812,액자도,1
37813,액정표시장치,1
37814,액체가,1
37815,액체로,1
37816,액체를,1
37817,액체산소,1
37818,액체산소가,1
37819,액체산소를,1
37820,액티브,2
37821,액화석유가스,1
37822,액화천연가스,1
37823,앤,5
37824,앤더슨,1
37825,앤드,2
37826,앤서니,1
37827,앤시블,2
37828,앤틀러,1
37829,앨런,2
37830,앨리스,1
37831,앨버커키에,1
37832,앨범,6
37833,앨범에,2
37834,앨범에는,1
37835,앨범을,3
37836,앨범의,2
37837,앰배서더,2
37838,앱,34
37839,앱과,2
37840,앱도,1
37841,앱들도,1
37842,앱들에,1
37843,앱들은,4
37844,앱마켓,3
37845,앱마켓이다,1
37846,앱스토어를,1
37847,앱스토어에,2
37848,앱스토어에서,1
37849,앱시장에서,1
37850,앱에,9
37851,앱에도,1
37852,앱에서,3
37853,앱에서는,1
37854,앱에선,2
37855,앱으로,2
37856,앱은,1
37857,앱을,17
37858,앱의,6
37859,앱이,2
37860,앱인,2
37861,앵글과,1
37862,앵글로폰이나,1
37863,앵커께서,1
37864,앵커님께서,1
37865,앵커멘트,7
37866,야간,3
37867,야간대학을,1
37868,야간비행할,1
37869,야간조명,1
37870,야구,13
37871,야구공,1
37872,야구든,1
37873,야구를,1
37874,야구부,2
37875,야구뿐만,1
37876,야구에서,1
37877,야구와,1
37878,야구인들의,1
37879,야구재단을,1
37880,야구팀들과,1
37881,야권,2
37882,야권이,4
37883,야금,1
37884,야기하는,2
37885,야기한,1
37886,야기할,1
37887,야기했다,1
37888,야나,1
37889,야놀자,1
37890,야놀자의,1
37891,야놀자클라우드,1
37892,야놀자클라우드는,1
37893,야놀자클라우드와,1
37894,야누스적인,1
37895,야단들인지,1
37896,야당,18
37897,야당과,1
37898,야당과도,1
37899,야당도,1
37900,야당에,1
37901,야당에서,1
37902,야당에서는,2
37903,야당에서도,1
37904,야당은,1
37905,야당을,6
37906,야당의,5
37907,야당이,9
37908,야당이든,1
37909,야당인,2
37910,야든,1
37911,야마가타현,1
37912,야만성도,1
37913,야만시하는,1
37914,야사,1
37915,야생,2
37916,야생동물,1
37917,야생동물을,2
37918,야생동물의,1
37919,야성적,4
37920,야수의,3
37921,야심을,1
37922,야심이,1
37923,야심차게,1
37924,야심찬,1
37925,야외,8
37926,야외공원에서,1
37927,야외광장에서,1
37928,야외로,1
37929,야외활동과,1
37930,야외활동이,1
37931,야적,1
37932,야적장에,1
37933,야적장에서,2
37934,야적하는,1
37935,야포에,1
37936,야호,1
37937,약간은,3
37938,약간의,4
37939,약과,1
37940,약관,2
37941,약관에,1
37942,약관은,1
37943,약국,1
37944,약국으로,1
37945,약국을,1
37946,약도,2
37947,약동학에,1
37948,약동학적,3
37949,약리성분인,1
37950,약리적,1
37951,약물,13
37952,약물까지,1
37953,약물로는,1
37954,약물로써,2
37955,약물에,1
37956,약물은,1
37957,약물을,3
37958,약물의,2
37959,약물이,4
37960,약물치료,1
37961,약물치료나,1
37962,약물치료를,3
37963,약물치료보다는,1
37964,약물치료와,1
37965,약사,1
37966,약사동에,1
37967,약사의,1
37968,약사회는,1
37969,약세,2
37970,약세다,1
37971,약세로,1
37972,약세를,7
37973,약세에,1
37974,약세와,1
37975,약세의,2
37976,약세장에,3
37977,약속,5
37978,약속드린다,1
37979,약속받았다,1
37980,약속은,2
37981,약속을,18
37982,약속의,1
37983,약속이,2
37984,약속하고,1
37985,약속하는,1
37986,약속하면서,1
37987,약속하셨으니,1
37988,약속하신,1
37989,약속한,11
37990,약속할,1
37991,약속했다,15
37992,약속했던,5
37993,약속했습니다,4
37994,약속했었어요,1
37995,약속했으나,1
37996,약식기자회견은,1
37997,약식문답에서,1
37998,약육강식의,2
37999,약은,1
38000,약을,10
38001,약의,1
38002,약이,2
38003,약이라고,1
38004,약자들의,1
38005,약자에게,1
38006,약자와의,1
38007,약자인,1
38008,약점으로,2
38009,약점을,3
38010,약점인,1
38011,약정,3
38012,약정기간,1
38013,약제,1
38014,약제를,1
38015,약지가,3
38016,약지에서,1
38017,약지의,1
38018,약탈과,1
38019,약탈돼,1
38020,약탈됐다,1
38021,약탈된,1
38022,약하게,5
38023,약하고,2
38024,약하다,2
38025,약한,10
38026,약한고리,1
38027,약한고리였으면,1
38028,약해,1
38029,약해져,4
38030,약해지거나,1
38031,약해지겠습니다,1
38032,약해지고,2
38033,약해지는,1
38034,약해지면서,2
38035,약해지자,2
38036,약해진,2
38037,약해진다는,1
38038,약해질,1
38039,약화,1
38040,약화를,1
38041,약화시켜서,1
38042,약화와,1
38043,약효,1
38044,약효를,1
38045,약효평가,1
38046,얀,1
38047,얀센,1
38048,얇게,2
38049,얇고,2
38050,얇다,1
38051,얇아,2
38052,얇아지는데,1
38053,얇은,1
38054,양,23
38055,양가감정을,2
38056,양가적인,1
38057,양갈비,2
38058,양강,1
38059,양강이나,1
38060,양경숙,1
38061,양경언,3
38062,양과,1
38063,양국,24
38064,양국은,1
38065,양국의,2
38066,양국이,4
38067,양극재,3
38068,양극화,1
38069,양념,1
38070,양당,1
38071,양당에서는,1
38072,양당이,1
38073,양대일,1
38074,양도,4
38075,양도소득세가,1
38076,양들은,1
38077,양립,1
38078,양만큼,2
38079,양모,1
38080,양문석,1
38081,양반이,2
38082,양보는,1
38083,양보하고,1
38084,양보하든지,1
38085,양보하면,1
38086,양보하지,3
38087,양보했으면,1
38088,양복,7
38089,양복기능사를,1
38090,양복기술자로서,1
38091,양복명장,1
38092,양복명장에,1
38093,양복부문,1
38094,양복에는,1
38095,양복은,3
38096,양복을,4
38097,양복이,1
38098,양복이라고,1
38099,양복장이가,1
38100,양복장이로,1
38101,양복점,2
38102,양복점에는,1
38103,양복점은,1
38104,양복점이,1
38105,양분하고,1
38106,양비론식으로,1
38107,양비론을,1
38108,양비론이,1
38109,양사,5
38110,양사가,2
38111,양사는,8
38112,양사의,2
38113,양산,24
38114,양산사송,1
38115,양산시,1
38116,양산에서,1
38117,양산을,2
38118,양산이나,1
38119,양산하기로,2
38120,양산하는,2
38121,양산할,1
38122,양산행을,2
38123,양상,1
38124,양상도,1
38125,양상들을,1
38126,양상을,6
38127,양상이,4
38128,양상이다,2
38129,양상이면,1
38130,양상이어서,1
38131,양상인데요,1
38132,양상입니다,1
38133,양성,19
38134,양성과,2
38135,양성에,2
38136,양성은,1
38137,양성을,1
38138,양성이,1
38139,양성평등,2
38140,양성하고,1
38141,양성하는,2
38142,양성할,2
38143,양성화한다,1
38144,양성확인서와,1
38145,양소리,1
38146,양손을,1
38147,양송이버섯으로,1
38148,양송이버섯을,1
38149,양수기,2
38150,양식되고,1
38151,양식을,1
38152,양신,2
38153,양심이,1
38154,양아치,1
38155,양안,2
38156,양에,1
38157,양옆에,1
38158,양옆이,1
38159,양육,2
38160,양육비,1
38161,양육에,1
38162,양육자인,1
38163,양은,14
38164,양을,5
38165,양의,14
38166,양이,12
38167,양이나,1
38168,양이다,1
38169,양이라도,1
38170,양일간,2
38171,양일혁,1
38172,양입니다,1
38173,양자간,1
38174,양자기술,1
38175,양자암호,5
38176,양자암호통신,3
38177,양자암호통신망,6
38178,양자암호통신장비,2
38179,양자의,1
38180,양자키관리,1
38181,양자키관리장비,4
38182,양자키관리장비는,1
38183,양자키관리장비에,1
38184,양자키를,2
38185,양자키분배,1
38186,양자키분배장비,5
38187,양자키분배장비가,1
38188,양자통신,2
38189,양자통신암호화,1
38190,양자통신암호화장비,4
38191,양자회담도,1
38192,양자회담에,1
38193,양자회담을,3
38194,양재,4
38195,양재강사로,2
38196,양재강의를,1
38197,양재동,1
38198,양재봉,1
38199,양재점에서,1
38200,양재혁,1
38201,양적긴축,1
38202,양적긴축도,1
38203,양적긴축이,1
